# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1847       3.883671790221e-11       1.174599701481e-12      -1.285773761416e-13       0.000000000000e+00       4.967498771735e-16       4.973412430540e-17      -1.181092078966e-17 
 1848       3.864983297280e-11       1.183325320254e-12      -1.277257297003e-13       0.000000000000e+00       4.955936409390e-16       5.045420661765e-17      -1.199476533779e-17 
 1849       3.846361827189e-11       1.192070658853e-12      -1.275953837741e-13       0.000000000000e+00       4.944405848597e-16       5.117461143370e-17      -1.217633981790e-17 
 1850       3.827812173574e-11       1.200831110328e-12      -1.281817935284e-13       0.000000000000e+00       4.932906988462e-16       5.189524024722e-17      -1.235551983896e-17 
 1851       3.809339149759e-11       1.209602047718e-12      -1.294803868698e-13       0.000000000000e+00       4.921439727092e-16       5.261599413297e-17      -1.253218049859e-17 
 1852       3.790947588795e-11       1.218378824028e-12      -1.314865644059e-13       0.000000000000e+00       4.910003961594e-16       5.333677374619e-17      -1.270619638240e-17 
 1853       3.772642343486e-11       1.227156772199e-12      -1.341956994050e-13       0.000000000000e+00       4.898599588075e-16       5.405747932206e-17      -1.287744156329e-17 
 1854       3.754428286412e-11       1.235931205083e-12      -1.376031377559e-13       0.000000000000e+00       4.887226501641e-16       5.477801067513e-17      -1.304578960077e-17 
 1855       3.736310309961e-11       1.244697415413e-12      -1.417041979276e-13       0.000000000000e+00       4.875884596390e-16       5.549826719878e-17      -1.321111354030e-17 
 1856       3.718293326347e-11       1.253450675779e-12      -1.464941709291e-13       0.000000000000e+00       4.864573765417e-16       5.621814786463e-17      -1.337328591261e-17 
 1857       3.700382267644e-11       1.262186238600e-12      -1.519683202692e-13       0.000000000000e+00       4.853293900808e-16       5.693755122200e-17      -1.353217873301e-17 
 1858       3.682582085808e-11       1.270899336095e-12      -1.581218819161e-13       0.000000000000e+00       4.842044893641e-16       5.765637539735e-17      -1.368766350072e-17 
 1859       3.664897752701e-11       1.279585180258e-12      -1.649500642574e-13       0.000000000000e+00       4.830826633982e-16       5.837451809371e-17      -1.383961119819e-17 
 1860       3.647334260122e-11       1.288238962834e-12      -1.724480480596e-13       0.000000000000e+00       4.819639010885e-16       5.909187659011e-17      -1.398789229040e-17 
 1861       3.629896619832e-11       1.296855855284e-12      -1.806109864281e-13       0.000000000000e+00       4.808481912390e-16       5.980834774106e-17      -1.413237672425e-17 
 1862       3.612589863575e-11       1.305431008764e-12      -1.894340047667e-13       0.000000000000e+00       4.797355225519e-16       6.052382797594e-17      -1.427293392779e-17 
 1863       3.595419043111e-11       1.313959554099e-12      -1.989122007375e-13       0.000000000000e+00       4.786258836280e-16       6.123821329848e-17      -1.440943280961e-17 
 1864       3.578389230238e-11       1.322436601749e-12      -2.090406442208e-13       0.000000000000e+00       4.775192629659e-16       6.195139928616e-17      -1.454174175814e-17 
 1865       3.561505516819e-11       1.330857241790e-12      -2.198143772745e-13       0.000000000000e+00       4.764156489622e-16       6.266328108969e-17      -1.466972864095e-17 
 1866       3.544773014808e-11       1.339216543883e-12      -2.312284140942e-13       0.000000000000e+00       4.753150299113e-16       6.337375343243e-17      -1.479326080413e-17 
 1867       3.528196856276e-11       1.347509557245e-12      -2.432777409726e-13       0.000000000000e+00       4.742173940051e-16       6.408271060982e-17      -1.491220507153e-17 
 1868       3.511782193437e-11       1.355731310626e-12      -2.559573162598e-13       0.000000000000e+00       4.731227293331e-16       6.479004648884e-17      -1.502642774417e-17 
 1869       3.495534198676e-11       1.363876812281e-12      -2.692620703225e-13       0.000000000000e+00       4.720310238817e-16       6.549565450744e-17      -1.513579459949e-17 
 1870       3.479457463534e-11       1.371941466809e-12      -2.831858232280e-13       0.000000000000e+00       4.709422663631e-16       6.619943043925e-17      -1.524020985782e-17 
 1871       3.463554190491e-11       1.379922329302e-12      -2.977180286154e-13       0.000000000000e+00       4.698564487072e-16       6.690128071250e-17      -1.533973341643e-17 
 1872       3.447825987085e-11       1.387816860956e-12      -3.128470042619e-13       0.000000000000e+00       4.687735635885e-16       6.760111415512e-17      -1.543446453159e-17 
 1873       3.432274465673e-11       1.395622513086e-12      -3.285610119685e-13       0.000000000000e+00       4.676936035993e-16       6.829883923486e-17      -1.552450293540e-17 
 1874       3.416901243431e-11       1.403336727109e-12      -3.448482574819e-13       0.000000000000e+00       4.666165612498e-16       6.899436405885e-17      -1.560994883645e-17 
 1875       3.401707942366e-11       1.410956934535e-12      -3.616968904179e-13       0.000000000000e+00       4.655424289678e-16       6.968759637313e-17      -1.569090292048e-17 
 1876       3.386696189319e-11       1.418480556950e-12      -3.790950041837e-13       0.000000000000e+00       4.644711990985e-16       7.037844356219e-17      -1.576746635105e-17 
 1877       3.371867615966e-11       1.425905006007e-12      -3.970306359005e-13       0.000000000000e+00       4.634028639045e-16       7.106681264850e-17      -1.583974077016e-17 
 1878       3.357223858830e-11       1.433227683412e-12      -4.154917663263e-13       0.000000000000e+00       4.623374155657e-16       7.175261029202e-17      -1.590782829896e-17 
 1879       3.342766559285e-11       1.440445980910e-12      -4.344663197785e-13       0.000000000000e+00       4.612748461788e-16       7.243574278981e-17      -1.597183153838e-17 
 1880       3.328497363557e-11       1.447557280274e-12      -4.539421640564e-13       0.000000000000e+00       4.602151477578e-16       7.311611607545e-17      -1.603185356978e-17 
 1881       3.314417922734e-11       1.454558953291e-12      -4.739071103639e-13       0.000000000000e+00       4.591583122331e-16       7.379363571869e-17      -1.608799795562e-17 
 1882       3.300529892770e-11       1.461448361751e-12      -4.943489132322e-13       0.000000000000e+00       4.581043314521e-16       7.446820692489e-17      -1.614036874012e-17 
 1883       3.286834934492e-11       1.468222857431e-12      -5.152552704425e-13       0.000000000000e+00       4.570531971785e-16       7.513973453464e-17      -1.618907044993e-17 
 1884       3.273334713602e-11       1.474879782086e-12      -5.366138229484e-13       0.000000000000e+00       4.560049010924e-16       7.580812302321e-17      -1.623420809476e-17 
 1885       3.260030900685e-11       1.481416467435e-12      -5.584121547987e-13       0.000000000000e+00       4.549594347902e-16       7.647327650014e-17      -1.627588716806e-17 
 1886       3.246925171214e-11       1.487830235146e-12      -5.806377930601e-13       0.000000000000e+00       4.539167897845e-16       7.713509870878e-17      -1.631421364767e-17 
 1887       3.234019205555e-11       1.494118396827e-12      -6.032782077396e-13       0.000000000000e+00       4.528769575036e-16       7.779349302576e-17      -1.634929399648e-17 
 1888       3.221314688974e-11       1.500278254011e-12      -6.263208117074e-13       0.000000000000e+00       4.518399292920e-16       7.844836246060e-17      -1.638123516309e-17 
 1889       3.208813311639e-11       1.506307098142e-12      -6.497529606195e-13       0.000000000000e+00       4.508056964095e-16       7.909960965522e-17      -1.641014458245e-17 
 1890       3.196516768631e-11       1.512202210566e-12      -6.735619528400e-13       0.000000000000e+00       4.497742500318e-16       7.974713688344e-17      -1.643613017658e-17 
 1891       3.184426759943e-11       1.517960862515e-12      -6.977350293641e-13       0.000000000000e+00       4.487455812497e-16       8.039084605056e-17      -1.645930035513e-17 
 1892       3.172544990489e-11       1.523580315096e-12      -7.222593737409e-13       0.000000000000e+00       4.477196810696e-16       8.103063869287e-17      -1.647976401612e-17 
 1893       3.160873170112e-11       1.529057819277e-12      -7.471221119953e-13       0.000000000000e+00       4.466965404129e-16       8.166641597720e-17      -1.649763054658e-17 
 1894       3.149413013583e-11       1.534390615875e-12      -7.723103125514e-13       0.000000000000e+00       4.456761501158e-16       8.229807870042e-17      -1.651300982318e-17 
 1895       3.138166240611e-11       1.539575935545e-12      -7.978109861549e-13       0.000000000000e+00       4.446585009298e-16       8.292552728902e-17      -1.652601221292e-17 
 1896       3.127134575849e-11       1.544610998763e-12      -8.236110857954e-13       0.000000000000e+00       4.436435835207e-16       8.354866179864e-17      -1.653674857376e-17 
 1897       3.116319748895e-11       1.549493015817e-12      -8.496975066296e-13       0.000000000000e+00       4.426313884693e-16       8.416738191355e-17      -1.654533025530e-17 
 1898       3.105723494303e-11       1.554219186793e-12      -8.760570859035e-13       0.000000000000e+00       4.416219062705e-16       8.478158694624e-17      -1.655186909945e-17 
 1899       3.095347551585e-11       1.558786701561e-12      -9.026766028751e-13       0.000000000000e+00       4.406151273337e-16       8.539117583695e-17      -1.655647744105e-17 
 1900       3.085193665215e-11       1.563192739764e-12      -9.295427787373e-13       0.000000000000e+00       4.396110419825e-16       8.599604715318e-17      -1.655926810855e-17 
 1901       3.075263584641e-11       1.567434470808e-12      -9.566422765403e-13       0.000000000000e+00       4.386096404545e-16       8.659609908923e-17      -1.656035442469e-17 
 1902       3.065559064281e-11       1.571509053840e-12      -9.839617011142e-13       0.000000000000e+00       4.376109129012e-16       8.719122946575e-17      -1.655985020711e-17 
 1903       3.056081863538e-11       1.575413637746e-12      -1.011487598992e-12       0.000000000000e+00       4.366148493879e-16       8.778133572927e-17      -1.655786976904e-17 
 1904       3.046833746799e-11       1.579145361132e-12      -1.039206458332e-12       0.000000000000e+00       4.356214398934e-16       8.836631495171e-17      -1.655452791997e-17 
 1905       3.037816483442e-11       1.582701352313e-12      -1.067104708839e-12       0.000000000000e+00       4.346306743102e-16       8.894606382996e-17      -1.654993996627e-17 
 1906       3.029031847843e-11       1.586078729299e-12      -1.095168721691e-12       0.000000000000e+00       4.336425424440e-16       8.952047868537e-17      -1.654422171189e-17 
 1907       3.020481619379e-11       1.589274599785e-12      -1.123384809457e-12       0.000000000000e+00       4.326570340139e-16       9.008945546330e-17      -1.653748945897e-17 
 1908       3.012167582438e-11       1.592286061135e-12      -1.151739226023e-12       0.000000000000e+00       4.316741386520e-16       9.065288973268e-17      -1.652986000855e-17 
 1909       3.004090948540e-11       1.595110734054e-12      -1.180218544781e-12       0.000000000000e+00       4.306938466087e-16       9.121068051038e-17      -1.652143009893e-17 
 1910       2.996250617875e-11       1.597748368085e-12      -1.208810796524e-12       0.000000000000e+00       4.297161508757e-16       9.176274176747e-17      -1.651221454720e-17 
 1911       2.988644904452e-11       1.600199248397e-12      -1.237504340126e-12       0.000000000000e+00       4.287410450791e-16       9.230899101028e-17      -1.650220763478e-17 
 1912       2.981272112752e-11       1.602463663220e-12      -1.266287484990e-12       0.000000000000e+00       4.277685227755e-16       9.284934546316e-17      -1.649140362666e-17 
 1913       2.974130537717e-11       1.604541903852e-12      -1.295148490993e-12       0.000000000000e+00       4.267985774513e-16       9.338372206816e-17      -1.647979677133e-17 
 1914       2.967218464734e-11       1.606434264664e-12      -1.324075568416e-12       0.000000000000e+00       4.258312025233e-16       9.391203748469e-17      -1.646738130079e-17 
 1915       2.960534169619e-11       1.608141043105e-12      -1.353056877881e-12       0.000000000000e+00       4.248663913382e-16       9.443420808916e-17      -1.645415143054e-17 
