# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1336       9.603055799047e-11       3.673432148333e-12      -6.987810731743e-12       1.143901951717e-14       1.912049298620e-15       5.146131235020e-16      -9.130937908887e-17 
 1337       9.614922128589e-11       3.656888962939e-12      -7.041661499983e-12       1.143362183757e-14       1.906292798879e-15       5.162333829098e-16      -9.083863235865e-17 
 1338       9.627177416340e-11       3.640013141437e-12      -7.094081894185e-12       1.142831182054e-14       1.900557313896e-15       5.178415995650e-16      -9.036057515715e-17 
 1339       9.639808214269e-11       3.622812186707e-12      -7.145056881308e-12       1.142308830077e-14       1.894842761483e-15       5.194368379823e-16      -8.987530683393e-17 
 1340       9.652800986299e-11       3.605293652339e-12      -7.194571369134e-12       1.141795010360e-14       1.889149058237e-15       5.210181573745e-16      -8.938292745676e-17 
 1341       9.666142108136e-11       3.587465142729e-12      -7.242610206175e-12       1.141289604500e-14       1.883476119538e-15       5.225846116435e-16      -8.888353781300e-17 
 1342       9.679817867101e-11       3.569334313182e-12      -7.289158181584e-12       1.140792493148e-14       1.877823859543e-15       5.241352493702e-16      -8.837723941099e-17 
 1343       9.693814461962e-11       3.550908870006e-12      -7.334200025062e-12       1.140303556018e-14       1.872192191184e-15       5.256691138045e-16      -8.786413448150e-17 
 1344       9.708118002764e-11       3.532196570608e-12      -7.377720406769e-12       1.139822671875e-14       1.866581026168e-15       5.271852428566e-16      -8.734432597911e-17 
 1345       9.722714510656e-11       3.513205223600e-12      -7.419703937233e-12       1.139349718540e-14       1.860990274971e-15       5.286826690860e-16      -8.681791758364e-17 
 1346       9.737589917730e-11       3.493942688888e-12      -7.460135167257e-12       1.138884572885e-14       1.855419846836e-15       5.301604196929e-16      -8.628501370153e-17 
 1347       9.752730066846e-11       3.474416877775e-12      -7.498998587832e-12       1.138427110832e-14       1.849869649772e-15       5.316175165080e-16      -8.574571946728e-17 
 1348       9.768120711462e-11       3.454635753059e-12      -7.536278630042e-12       1.137977207349e-14       1.844339590548e-15       5.330529759826e-16      -8.520014074487e-17 
 1349       9.783747515471e-11       3.434607329129e-12      -7.571959664977e-12       1.137534736452e-14       1.838829574693e-15       5.344658091795e-16      -8.464838412911e-17 
 1350       9.799596053026e-11       3.414339672063e-12      -7.606026003639e-12       1.137099571199e-14       1.833339506492e-15       5.358550217627e-16      -8.409055694712e-17 
 1351       9.815651808372e-11       3.393840899730e-12      -7.638461896854e-12       1.136671583691e-14       1.827869288981e-15       5.372196139880e-16      -8.352676725970e-17 
 1352       9.831900175682e-11       3.373119181880e-12      -7.669251535178e-12       1.136250645069e-14       1.822418823951e-15       5.385585806934e-16      -8.295712386274e-17 
 1353       9.848326458880e-11       3.352182740252e-12      -7.698379048810e-12       1.135836625512e-14       1.816988011935e-15       5.398709112891e-16      -8.238173628864e-17 
 1354       9.864915871477e-11       3.331039848663e-12      -7.725828507498e-12       1.135429394234e-14       1.811576752216e-15       5.411555897479e-16      -8.180071480774e-17 
 1355       9.881653536402e-11       3.309698833113e-12      -7.751583920450e-12       1.135028819485e-14       1.806184942814e-15       5.424115945957e-16      -8.121417042967e-17 
 1356       9.898524485830e-11       3.288168071877e-12      -7.775629236241e-12       1.134634768546e-14       1.800812480492e-15       5.436378989015e-16      -8.062221490484e-17 
 1357       9.915513661016e-11       3.266455995608e-12      -7.797948342725e-12       1.134247107730e-14       1.795459260747e-15       5.448334702680e-16      -8.002496072577e-17 
 1358       9.932605912124e-11       3.244571087431e-12      -7.818525066945e-12       1.133865702376e-14       1.790125177810e-15       5.459972708217e-16      -7.942252112856e-17 
 1359       9.949785998057e-11       3.222521883045e-12      -7.837343175035e-12       1.133490416851e-14       1.784810124644e-15       5.471282572030e-16      -7.881501009427e-17 
 1360       9.967038586291e-11       3.200316970816e-12      -7.854386372140e-12       1.133121114546e-14       1.779513992937e-15       5.482253805571e-16      -7.820254235034e-17 
 1361       9.984348252704e-11       3.177964991881e-12      -7.869638302314e-12       1.132757657877e-14       1.774236673103e-15       5.492875865237e-16      -7.758523337200e-17 
 1362       1.000169948141e-10       3.155474640241e-12      -7.883082548440e-12       1.132399908277e-14       1.768978054280e-15       5.503138152276e-16      -7.696319938366e-17 
 1363       1.001907744857e-10       3.132854484399e-12      -7.894707126834e-12       1.132047719947e-14       1.763738034198e-15       5.513030438565e-16      -7.633655356033e-17 
 1364       1.003647038343e-10       3.110112429979e-12      -7.904518024034e-12       1.131700921021e-14       1.758516548917e-15       5.522544149138e-16      -7.570539458431e-17 
 1365       1.005386723227e-10       3.087256251534e-12      -7.912525805061e-12       1.131359332191e-14       1.753313543406e-15       5.531671093223e-16      -7.506981796851e-17 
 1366       1.007125687664e-10       3.064293770578e-12      -7.918741132091e-12       1.131022772944e-14       1.748128961693e-15       5.540403039547e-16      -7.442991984654e-17 
 1367       1.008862813316e-10       3.041232855665e-12      -7.923174764650e-12       1.130691061554e-14       1.742962746862e-15       5.548731716267e-16      -7.378579697381e-17 
 1368       1.010596975349e-10       3.018081422481e-12      -7.925837559821e-12       1.130364015086e-14       1.737814841054e-15       5.556648810898e-16      -7.313754672875e-17 
 1369       1.012327042415e-10       2.994847433926e-12      -7.926740472435e-12       1.130041449386e-14       1.732685185461e-15       5.564145970246e-16      -7.248526711393e-17 
 1370       1.014051876645e-10       2.971538900205e-12      -7.925894555278e-12       1.129723179087e-14       1.727573720327e-15       5.571214800338e-16      -7.182905675727e-17 
 1371       1.015770333630e-10       2.948163878911e-12      -7.923310959283e-12       1.129409017601e-14       1.722480384945e-15       5.577846866351e-16      -7.116901491317e-17 
 1372       1.017481262417e-10       2.924730475113e-12      -7.919000933735e-12       1.129098777117e-14       1.717405117652e-15       5.584033692544e-16      -7.050524146370e-17 
 1373       1.019183505494e-10       2.901246841442e-12      -7.912975826467e-12       1.128792268603e-14       1.712347855831e-15       5.589766762186e-16      -6.983783691973e-17 
 1374       1.020875898776e-10       2.877721178178e-12      -7.905247084062e-12       1.128489301797e-14       1.707308535907e-15       5.595037517491e-16      -6.916690242212e-17 
 1375       1.022557271595e-10       2.854161733337e-12      -7.895826252049e-12       1.128189685212e-14       1.702287093344e-15       5.599837359546e-16      -6.849253974290e-17 
 1376       1.024226446691e-10       2.830576802753e-12      -7.884724975106e-12       1.127893226127e-14       1.697283462643e-15       5.604157648238e-16      -6.781485128639e-17 
 1377       1.025882240195e-10       2.806974730174e-12      -7.871954997255e-12       1.127599730589e-14       1.692297577342e-15       5.607989702192e-16      -6.713394009041e-17 
 1378       1.027523461620e-10       2.783363907336e-12      -7.857528162065e-12       1.127309003409e-14       1.687329370011e-15       5.611324798694e-16      -6.644990982740e-17 
 1379       1.029148913848e-10       2.759752774061e-12      -7.841456412851e-12       1.127020848160e-14       1.682378772252e-15       5.614154173626e-16      -6.576286480562e-17 
 1380       1.030757393120e-10       2.736149818337e-12      -7.823751792870e-12       1.126735067176e-14       1.677445714694e-15       5.616469021396e-16      -6.507290997032e-17 
 1381       1.032347689023e-10       2.712563576405e-12      -7.804426445524e-12       1.126451461545e-14       1.672530126994e-15       5.618260494866e-16      -6.438015090485e-17 
 1382       1.033918584478e-10       2.689002632847e-12      -7.783492614559e-12       1.126169831115e-14       1.667631937834e-15       5.619519705286e-16      -6.368469383190e-17 
 1383       1.035468855727e-10       2.665475620672e-12      -7.760962644260e-12       1.125889974481e-14       1.662751074917e-15       5.620237722222e-16      -6.298664561459e-17 
 1384       1.036997272324e-10       2.641991221402e-12      -7.736848979656e-12       1.125611688992e-14       1.657887464966e-15       5.620405573485e-16      -6.228611375771e-17 
 1385       1.038502597121e-10       2.618558165161e-12      -7.711164166716e-12       1.125334770746e-14       1.653041033722e-15       5.620014245067e-16      -6.158320640881e-17 
 1386       1.039983586256e-10       2.595185230756e-12      -7.683920852550e-12       1.125059014582e-14       1.648211705943e-15       5.619054681066e-16      -6.087803235941e-17 
 1387       1.041438989144e-10       2.571881245769e-12      -7.655131785605e-12       1.124784214087e-14       1.643399405400e-15       5.617517783620e-16      -6.017070104618e-17 
 1388       1.042867548462e-10       2.548655086640e-12      -7.624809815870e-12       1.124510161587e-14       1.638604054873e-15       5.615394412834e-16      -5.946132255203e-17 
 1389       1.044268000136e-10       2.525515678757e-12      -7.592967895069e-12       1.124236648146e-14       1.633825576154e-15       5.612675386714e-16      -5.875000760738e-17 
 1390       1.045639073334e-10       2.502471996537e-12      -7.559619076866e-12       1.123963463566e-14       1.629063890040e-15       5.609351481096e-16      -5.803686759121e-17 
 1391       1.046979490452e-10       2.479533063519e-12      -7.524776517059e-12       1.123690396383e-14       1.624318916334e-15       5.605413429575e-16      -5.732201453233e-17 
 1392       1.048287967099e-10       2.456707952444e-12      -7.488453473783e-12       1.123417233864e-14       1.619590573841e-15       5.600851923438e-16      -5.660556111047e-17 
 1393       1.049563212090e-10       2.434005785347e-12      -7.450663307709e-12       1.123143762004e-14       1.614878780367e-15       5.595657611595e-16      -5.588762065749e-17 
 1394       1.050803927431e-10       2.411435733640e-12      -7.411419482242e-12       1.122869765527e-14       1.610183452715e-15       5.589821100504e-16      -5.516830715850e-17 
 1395       1.052008808309e-10       2.389007018200e-12      -7.370735563721e-12       1.122595027883e-14       1.605504506684e-15       5.583332954109e-16      -5.444773525308e-17 
 1396       1.053176543077e-10       2.366728909455e-12      -7.328625221616e-12       1.122319331240e-14       1.600841857068e-15       5.576183693764e-16      -5.372602023639e-17 
 1397       1.054305813247e-10       2.344610727471e-12      -7.285102228734e-12       1.122042456490e-14       1.596195417652e-15       5.568363798169e-16      -5.300327806038e-17 
 1398       1.055395293474e-10       2.322661842037e-12      -7.240180461409e-12       1.121764183242e-14       1.591565101210e-15       5.559863703296e-16      -5.227962533493e-17 
 1399       1.056443651547e-10       2.300891672752e-12      -7.193873899708e-12       1.121484289819e-14       1.586950819503e-15       5.550673802321e-16      -5.155517932900e-17 
 1400       1.057449548374e-10       2.279309689115e-12      -7.146196627630e-12       1.121202553258e-14       1.582352483279e-15       5.540784445556e-16      -5.083005797184e-17 
 1401       1.058411637975e-10       2.257925410605e-12      -7.097162833300e-12       1.120918749306e-14       1.577770002266e-15       5.530185940376e-16      -5.010437985410e-17 
 1402       1.059328730066e-10       2.236747502874e-12      -7.046788739424e-12       1.120632667205e-14       1.573203293073e-15       5.518874629594e-16      -4.937825142480e-17 
 1403       1.060200279717e-10       2.215781055817e-12      -6.995098416263e-12       1.120344154208e-14       1.568652302974e-15       5.506871196065e-16      -4.865172843350e-17 
 1404       1.061025902779e-10       2.195030277281e-12      -6.942118029682e-12       1.120053071521e-14       1.564116986366e-15       5.494202548873e-16      -4.792485408826e-17 
 1405       1.061805213748e-10       2.174499394418e-12      -6.887873916728e-12       1.119759279559e-14       1.559597296890e-15       5.480895762514e-16      -4.719767182373e-17 
